Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,177.410004,181.100006,177.000000,180.389999,177.112930,4747300
2018-11-06,180.029999,182.860001,179.490005,182.710007,179.390793,4864700
2018-11-07,183.000000,184.479996,181.880005,184.250000,180.902817,4363900
2018-11-08,184.289993,186.039993,184.080002,185.479996,182.110443,3318600
2018-11-09,186.000000,186.580002,185.070007,185.940002,182.562119,3237000
2018-11-12,185.949997,187.419998,183.779999,184.369995,181.020615,3080800
2018-11-13,183.940002,184.919998,183.320007,184.009995,180.667175,2358100
2018-11-14,184.220001,185.089996,183.360001,183.850006,180.510071,3407500
2018-11-15,182.970001,183.979996,181.520004,183.559998,180.225342,3351100
2018-11-16,183.500000,187.770004,183.419998,187.589996,184.182129,3759500
2018-11-19,187.740005,188.899994,185.789993,186.720001,183.327927,3745900
2018-11-20,185.669998,186.630005,183.029999,183.710007,180.372620,3708300
2018-11-21,183.210007,185.570007,182.699997,182.720001,179.400604,3410600
2018-11-23,182.520004,183.000000,181.070007,181.929993,178.624954,1747700
2018-11-26,182.399994,184.089996,182.070007,183.889999,180.549347,3843300
2018-11-27,183.330002,184.639999,183.190002,184.630005,181.275925,2194200
2018-11-28,185.970001,188.050003,184.720001,187.850006,184.437408,3279500
2018-11-29,190.720001,190.880005,188.610001,189.259995,185.821793,4617100
2018-11-30,188.339996,189.229996,186.759995,188.509995,186.226822,6635700
2018-12-03,188.100006,188.419998,184.669998,185.369995,183.124847,4401700
2018-12-04,185.789993,188.080002,184.899994,185.039993,182.798843,4436200
2018-12-06,182.740005,185.750000,182.100006,185.449997,183.203888,4878000
2018-12-07,185.330002,187.199997,182.669998,182.960007,180.744049,3088000
2018-12-10,182.960007,185.089996,180.550003,184.649994,182.413574,3084900
2018-12-11,186.570007,186.830002,182.869995,183.589996,181.366425,2889100
2018-12-12,183.929993,184.839996,182.350006,183.479996,181.257751,3024600
2018-12-13,184.000000,186.759995,183.809998,186.429993,184.172012,2737500
2018-12-14,185.259995,185.259995,182.199997,183.289993,181.070038,4450000
2018-12-17,182.800003,183.619995,180.199997,180.789993,178.600327,4566700
2018-12-18,182.240005,182.610001,179.059998,179.710007,177.533417,4269000
2018-12-19,180.949997,182.979996,178.580002,179.160004,176.990082,3883800
2018-12-20,178.210007,178.809998,172.539993,173.679993,171.576447,5775300
2018-12-21,173.529999,177.649994,173.529999,174.149994,172.040756,8536900
2018-12-24,174.240005,175.270004,170.169998,170.279999,168.217621,2400900
2018-12-26,170.089996,174.039993,169.039993,174.029999,171.922195,4065500
2018-12-27,173.289993,175.710007,170.729996,175.710007,173.581863,3934500
